field[T],exp,pyd,dopa
6.397,0.000565301,0.00001409899,0.006279241
6.3971,0.00397,0.00001627405,0.006502189
6.3972,0.00348,0.00001864428,0.006738519
6.3973,-0.00232,0.00002118409,0.006989412
6.3974,0.000380049,0.00002387166,0.00725619
6.3975,-0.00106,0.00002669421,0.007540339
6.3976,0.00382,0.00002964843,0.007843536
6.3977,0.00465,0.00003273735,0.008167679
6.3978,0.00579,0.00003596531,0.008514929
6.3979,0.00857,0.00003933174,0.008887756
6.398,0.00975,0.00004282461,0.009288996
6.3981,0.00949,0.00004641602,0.009721926
6.3982,0.00963,0.00005006345,0.01019036
6.3983,0.01316,0.00005371673,0.01069875
6.3984,0.01527,0.00005732742,0.01125238
6.3985,0.01459,0.00006085537,0.01185752
6.3986,0.01275,0.00006426964,0.01252173
6.3987,0.01334,0.00006754491,0.01325424
6.3988,0.02053,0.00007065682,0.01406653
6.3989,0.03194,0.00007358016,0.0149731
6.399,0.03433,0.00007629122,0.01599284
6.3991,0.03484,0.00007877213,0.01715097
6.3992,0.03397,0.00008101253,0.01848231
6.3993,0.03994,0.00008300553,0.02003633
6.3994,0.03987,0.00008474077,0.02188514
6.3995,0.04439,0.00008620147,0.02413535
6.3996,0.05409,0.00008736965,0.02694507
6.3997,0.07106,0.00008823571,0.03054654
6.3998,0.08612,0.00008880311,0.03527367
6.3999,0.09658,0.00008908419,0.04159118
6.4,0.1022,0.00008909275,0.05011899
6.4001,0.11651,0.00008884253,0.06164185
6.4002,0.14019,0.00008835301,0.07709177
6.4003,0.16605,0.00008765448,0.09749187
6.4004,0.17764,0.0000867851,0.1238552
6.4005,0.20347,0.00008578203,0.1570434
6.4006,0.25223,0.00008467393,0.1976033
6.4007,0.30433,0.00008347908,0.2456138
6.4008,0.34558,0.00008220648,0.3005824
6.4009,0.38964,0.00008085634,0.361427
6.401,0.43599,0.0000794196,0.4265624
6.4011,0.48155,0.00007787888,0.4940857
6.4012,0.53222,0.00007621362,0.5620271
6.4013,0.58427,0.00007441009,0.6286106
6.4014,0.63365,0.0000724736,0.6924678
6.4015,0.68276,0.00007043481,0.7527534
6.4016,0.72904,0.00006834246,0.8091389
6.4017,0.77428,0.00006624343,0.8616907
6.4018,0.81582,0.00006416298,0.9106649
6.4019,0.85558,0.00006209903,0.9562691
6.402,0.88287,0.0000600328,0.9984501
6.4021,0.91159,0.00005794634,1.036758
6.4022,0.93903,0.00005583541,1.070319
6.4023,0.9651,0.00005371282,1.097932
6.4024,0.98038,0.00005160387,1.118269
6.4025,0.99101,0.00004953785,1.130133
6.4026,0.99434,0.00004753972,1.132721
6.4027,1,0.00004562552,1.125824
6.4028,0.99909,0.00004380211,1.109925
6.4029,0.98711,0.00004206965,1.086157
6.403,0.96644,0.00004042434,1.056156
6.4031,0.95184,0.00003886064,1.021831
6.4032,0.92987,0.00003737299,0.9851201
6.4033,0.90545,0.00003595784,0.947771
6.4034,0.88088,0.0000346165,0.9111933
6.4035,0.86106,0.00003336049,0.8763919
6.4036,0.83848,0.00003222212,0.8439743
6.4037,0.82201,0.00003127607,0.8142097
6.4038,0.80295,0.00003069216,0.7871149
6.4039,0.78526,0.00003088554,0.7625429
6.404,0.76439,0.00003293086,0.7402587
6.4041,0.74571,0.00003953414,0.7199962
6.4042,0.73482,0.00005686085,0.7014937
6.4043,0.72804,0.00009714766,0.684514
6.4044,0.71933,0.0001812034,0.6688517
6.4045,0.70998,0.0003391524,0.6543332
6.4046,0.70456,0.0006080943,0.6408145
6.4047,0.70016,0.001027136,0.6281757
6.4048,0.69322,0.001632206,0.6163169
6.4049,0.69141,0.00245303,0.6051546
6.405,0.69394,0.003512309,0.5946179
6.4051,0.69903,0.004824925,0.5846462
6.4052,0.69543,0.006395914,0.5751876
6.4053,0.69285,0.008219145,0.5661967
6.4054,0.69864,0.01028004,0.557634
6.4055,0.70136,0.01256264,0.5494649
6.4056,0.69952,0.01505719,0.5416587
6.4057,0.69489,0.01776371,0.5341881
6.4058,0.69808,0.02069066,0.5270286
6.4059,0.70049,0.02385086,0.5201585
6.406,0.70275,0.02725743,0.5135581
6.4061,0.69926,0.03092158,0.5072096
6.4062,0.6969,0.03485271,0.5010968
6.4063,0.69572,0.03905954,0.4952049
6.4064,0.69308,0.04354868,0.4895207
6.4065,0.68822,0.04831748,0.4840316
6.4066,0.68619,0.05334447,0.4787265
6.4067,0.68156,0.05858735,0.473595
6.4068,0.67087,0.0639986,0.4686276
6.4069,0.66674,0.06955558,0.4638154
6.407,0.66809,0.07528597,0.4591504
6.4071,0.67038,0.08126511,0.454625
6.4072,0.66101,0.08757729,0.4502323
6.4073,0.65401,0.09425927,0.4459657
6.4074,0.64846,0.1012608,0.4418192
6.4075,0.65009,0.1084496,0.4377872
6.4076,0.64366,0.1156609,0.4338642
6.4077,0.63764,0.1227622,0.4300454
6.4078,0.63478,0.1296939,0.426326
6.4079,0.63488,0.1364675,0.4227018
6.408,0.63029,0.1431286,0.4191685
6.4081,0.62785,0.1497143,0.4157224
6.4082,0.62615,0.1562283,0.4123599
6.4083,0.62534,0.1626435,0.4090774
6.4084,0.62,0.168922,0.4058719
6.4085,0.61965,0.1750364,0.4027402
6.4086,0.61767,0.1809795,0.3996795
6.4087,0.61765,0.1867589,0.396687
6.4088,0.61978,0.192383,0.3937602
6.4089,0.62708,0.1978494,0.3908967
6.409,0.62452,0.2031404,0.388094
6.4091,0.61578,0.2082277,0.38535
6.4092,0.61419,0.2130832,0.3826626
6.4093,0.61542,0.2176875,0.3800297
6.4094,0.60371,0.2220294,0.3774495
6.4095,0.59683,0.2260965,0.3749201
6.4096,0.59568,0.2298655,0.3724399
6.4097,0.59165,0.2333012,0.3700071
6.4098,0.58509,0.2363632,0.3676202
