# field[T]	exp	pyd	dopa
6.40435	6.491549E-01	3.041743E-05	6.388913E-01
6.40445	6.476240E-01	5.782325E-05	6.246337E-01
6.40455	6.321418E-01	1.074117E-04	6.113892E-01
6.40465	6.237839E-01	1.887411E-04	5.990330E-01
6.40475	6.135890E-01	3.111169E-04	5.874613E-01
6.40485	5.986544E-01	4.825163E-04	5.765874E-01
6.40495	6.000469E-01	7.092316E-04	5.663381E-01
6.40505	5.948361E-01	9.958326E-04	5.566515E-01
6.40515	5.849032E-01	1.344803E-03	5.474743E-01
6.40525	5.806669E-01	1.755923E-03	5.387606E-01
6.40535	5.762274E-01	2.226305E-03	5.304702E-01
6.40545	5.737603E-01	2.751752E-03	5.225681E-01
6.40555	5.641748E-01	3.328851E-03	5.150234E-01
6.40565	5.679902E-01	3.956468E-03	5.078088E-01
6.40575	5.558641E-01	4.635941E-03	5.008995E-01
6.40585	5.531851E-01	5.370134E-03	4.942739E-01
6.40595	5.539711E-01	6.162280E-03	4.879131E-01
6.40605	5.496288E-01	7.015518E-03	4.817980E-01
6.40615	5.373731E-01	7.932167E-03	4.759133E-01
6.40625	5.268044E-01	8.914248E-03	4.702449E-01
6.40636	5.422277E-01	9.964009E-03	4.647783E-01
6.40646	5.289534E-01	1.108228E-02	4.595021E-01
6.40656	5.207604E-01	1.226629E-02	4.544055E-01
6.40666	5.115753E-01	1.350798E-02	4.494772E-01
6.40676	5.147754E-01	1.479491E-02	4.447085E-01
6.40686	5.091613E-01	1.611694E-02	4.400911E-01
6.40696	5.012214E-01	1.747482E-02	4.356160E-01
6.40706	4.909235E-01	1.888276E-02	4.312765E-01
6.40716	4.947418E-01	2.036318E-02	4.270655E-01
6.40726	4.887450E-01	2.193285E-02	4.229772E-01
6.40736	4.850091E-01	2.359018E-02	4.190048E-01
6.40746	4.864045E-01	2.530990E-02	4.151431E-01
6.40756	4.851799E-01	2.705184E-02	4.113875E-01
6.40766	4.777346E-01	2.877776E-02	4.077321E-01
6.40776	4.655614E-01	3.046453E-02	4.041729E-01
6.40786	4.611425E-01	3.210882E-02	4.007059E-01
6.40796	4.650315E-01	3.372100E-02	3.973265E-01
6.40806	4.554607E-01	3.531269E-02	3.940313E-01
6.40816	4.653141E-01	3.688870E-02	3.908166E-01
6.40826	4.538680E-01	3.844465E-02	3.876796E-01
6.40836	4.482539E-01	3.997149E-02	3.846164E-01
6.40846	4.473707E-01	4.146051E-02	3.816244E-01
6.40856	4.528347E-01	4.290776E-02	3.787010E-01
6.40866	4.427134E-01	4.431450E-02	3.758432E-01
6.40876	4.321299E-01	4.568330E-02	3.730486E-01
6.40886	4.431049E-01	4.701496E-02	3.703151E-01
6.40896	4.330661E-01	4.830693E-02	3.676399E-01
6.40906	4.351769E-01	4.955286E-02	3.650212E-01
6.40916	4.337815E-01	5.074521E-02	3.624572E-01
6.40926	4.295157E-01	5.187841E-02	3.599454E-01
6.40936	4.294038E-01	5.294917E-02	3.574842E-01
6.40946	4.234364E-01	5.395527E-02	3.550719E-01
6.40956	4.121287E-01	5.489231E-02	3.527071E-01
6.40966	4.089787E-01	5.575288E-02	3.503876E-01
6.40976	4.115370E-01	5.652727E-02	3.481122E-01
6.40986	3.989457E-01	5.720542E-02	3.458796E-01
6.40996	3.991812E-01	5.777807E-02	3.436880E-01
6.41006	4.079395E-01	5.823764E-02	3.415363E-01
6.41016	3.922276E-01	5.857979E-02	3.394234E-01
6.41026	3.887184E-01	5.880200E-02	3.373477E-01
6.41036	3.834811E-01	5.889926E-02	3.353081E-01
6.41046	3.786737E-01	5.886253E-02	3.333038E-01
6.41056	3.843378E-01	5.868351E-02	3.313331E-01
6.41066	3.794921E-01	5.836219E-02	3.293954E-01
6.41076	3.748819E-01	5.790982E-02	3.274894E-01
6.41086	3.651256E-01	5.734491E-02	3.256144E-01
6.41096	3.716818E-01	5.668537E-02	3.237692E-01
6.41106	3.598795E-01	5.594201E-02	3.219529E-01
6.41116	3.556255E-01	5.511476E-02	3.201650E-01
6.41126	3.492430E-01	5.419397E-02	3.184041E-01
6.41136	3.509711E-01	5.316887E-02	3.166697E-01
6.41146	3.515805E-01	5.203732E-02	3.149612E-01
6.41156	3.525461E-01	5.081018E-02	3.132773E-01
6.41166	3.436731E-01	4.950965E-02	3.116175E-01
6.41176	3.384122E-01	4.816383E-02	3.099811E-01
6.41186	3.368784E-01	4.680419E-02	3.083673E-01
6.41196	3.321151E-01	4.546311E-02	3.067751E-01
6.41206	3.340258E-01	4.417072E-02	3.052040E-01
6.41216	3.275932E-01	4.294971E-02	3.036533E-01
6.41226	3.274136E-01	4.181354E-02	3.021221E-01
6.41237	3.246434E-01	4.076946E-02	3.006097E-01
6.41247	3.252410E-01	3.982089E-02	2.991157E-01
6.41257	3.157909E-01	3.896794E-02	2.976391E-01
6.41267	3.189292E-01	3.820768E-02	2.961794E-01
6.41277	3.138568E-01	3.753438E-02	2.947360E-01
6.41287	3.095880E-01	3.694090E-02	2.933080E-01
6.41297	3.161736E-01	3.642024E-02	2.918946E-01
6.41307	3.033734E-01	3.596537E-02	2.904952E-01
6.41317	3.021899E-01	3.556888E-02	2.891089E-01
6.41327	3.022841E-01	3.522264E-02	2.877347E-01
6.41337	2.971204E-01	3.491838E-02	2.863718E-01
6.41347	3.041388E-01	3.464832E-02	2.850193E-01
6.41357	3.019043E-01	3.440583E-02	2.836759E-01
6.41367	2.974972E-01	3.418591E-02	2.823407E-01
6.41377	3.016011E-01	3.398484E-02	2.810126E-01
6.41387	2.940145E-01	3.379913E-02	2.796900E-01
6.41397	2.910735E-01	3.362444E-02	2.783715E-01
6.41407	2.848235E-01	3.345470E-02	2.770554E-01
6.41417	2.945916E-01	3.328224E-02	2.757393E-01
6.41427	2.891246E-01	3.309891E-02	2.744211E-01
6.41437	2.824978E-01	3.289725E-02	2.730976E-01
6.41447	2.797069E-01	3.267097E-02	2.717657E-01
6.41457	2.811878E-01	3.241461E-02	2.704204E-01
6.41467	2.793772E-01	3.212397E-02	2.690562E-01
6.41477	2.792712E-01	3.179730E-02	2.676652E-01
6.41487	2.664916E-01	3.143740E-02	2.662364E-01
6.41497	2.694826E-01	3.105317E-02	2.647563E-01
6.41507	2.678958E-01	3.065610E-02	2.631993E-01
6.41517	2.772694E-01	3.025771E-02	2.615334E-01
6.41527	2.617459E-01	2.986088E-02	2.597107E-01
6.41537	2.651580E-01	2.945104E-02	2.576550E-01
6.41547	2.614633E-01	2.899501E-02	2.552637E-01
6.41557	2.579571E-01	2.844565E-02	2.523962E-01
6.41567	2.579335E-01	2.775617E-02	2.488580E-01
6.41577	2.564880E-01	2.690574E-02	2.444160E-01
6.41587	2.497994E-01	2.591453E-02	2.388033E-01
6.41597	2.484363E-01	2.483848E-02	2.317197E-01
6.41607	2.471851E-01	2.375381E-02	2.228983E-01
6.41617	2.324307E-01	2.272101E-02	2.121430E-01
6.41627	2.434493E-01	2.175374E-02	1.993411E-01
6.41637	2.298297E-01	2.081528E-02	1.845694E-01
6.41647	2.214477E-01	1.983009E-02	1.680999E-01
6.41657	2.136447E-01	1.871473E-02	1.503404E-01
6.41667	1.957099E-01	1.742401E-02	1.318984E-01
6.41677	1.792014E-01	1.597659E-02	1.134721E-01
6.41687	1.576326E-01	1.445064E-02	9.570964E-02
6.41697	1.196250E-01	1.296390E-02	7.923825E-02
6.41707	9.620972E-02	1.162378E-02	6.453589E-02
6.41717	7.277883E-02	1.048413E-02	5.185177E-02
6.41727	5.072483E-02	9.536554E-03	4.129138E-02
6.41737	4.359606E-02	8.717242E-03	3.278515E-02
6.41747	3.888809E-02	7.937665E-03	2.611421E-02
6.41757	3.418955E-02	7.128235E-03	2.101499E-02
6.41767	3.338526E-02	6.265943E-03	1.719292E-02
6.41777	4.063798E-02	5.379567E-03	1.435471E-02
6.41787	3.186943E-02	4.537523E-03	1.225582E-02
6.41797	2.935824E-02	3.811344E-03	1.069512E-02
6.41807	2.948630E-02	3.241643E-03	9.514166E-03
6.41817	2.808233E-02	2.826604E-03	8.601378E-03
6.41827	3.329989E-02	2.524905E-03	7.877564E-03
6.41838	3.140664E-02	2.276371E-03	7.286533E-03
6.41848	4.204607E-02	2.028442E-03	6.792233E-03
6.41858	3.904530E-02	1.753627E-03	6.370269E-03
6.41868	4.383628E-02	1.453883E-03	6.002957E-03
6.41878	3.970798E-02	1.154221E-03	5.679121E-03
6.41888	4.144874E-02	8.859648E-04	5.390752E-03
6.41898	4.018638E-02	6.709417E-04	5.131172E-03
6.41908	3.551227E-02	5.153668E-04	4.896079E-03
6.41918	3.710700E-02	4.100495E-04	4.682088E-03
6.41928	3.942713E-02	3.374723E-04	4.485900E-03
6.41938	4.071423E-02	2.806629E-04	4.305417E-03
6.41948	3.343472E-02	2.286443E-04	4.138886E-03
6.41958	4.370822E-02	1.779413E-04	3.984366E-03
6.41968	3.723507E-02	1.307828E-04	3.840684E-03
6.41978	4.125562E-02	9.115039E-05	3.706822E-03
6.41988	4.241230E-02	6.154856E-05	3.581521E-03
6.41998	4.101745E-02	4.203147E-05	3.464071E-03
6.42008	4.148024E-02	3.062070E-05	3.353839E-03
6.42018	3.872647E-02	2.461310E-05	3.249954E-03
6.42028	4.046487E-02	2.167957E-05	3.151965E-03
6.42038	4.173843E-02	2.024393E-05	3.059459E-03
6.42048	4.830579E-02	1.943259E-05	2.971805E-03
6.42058	4.457080E-02	1.883978E-05	2.888703E-03
6.42068	4.645080E-02	1.830376E-05	2.809877E-03
6.42078	5.182763E-02	1.777071E-05	2.734851E-03
6.42088	4.927611E-02	1.723146E-05	2.663422E-03
6.42098	5.404472E-02	1.669133E-05	2.595399E-03
6.42108	5.268579E-02	1.615654E-05	2.530412E-03
6.42118	5.792573E-02	1.563203E-05	2.468320E-03
6.42128	5.491142E-02	1.511844E-05	2.408991E-03
6.42138	5.807852E-02	1.461180E-05	2.352128E-03
6.42148	5.737992E-02	1.410907E-05	2.297634E-03
6.42158	7.154591E-02	1.360864E-05	2.245414E-03
6.42168	7.155032E-02	1.310978E-05	2.195228E-03
6.42178	8.097243E-02	1.261590E-05	2.147006E-03
6.42188	7.735196E-02	1.213247E-05	2.100680E-03
6.42198	7.261721E-02	1.166416E-05	2.056052E-03
6.42208	7.776530E-02	1.121584E-05	2.013072E-03
6.42218	7.495530E-02	1.078974E-05	1.971691E-03
6.42228	7.867468E-02	1.038441E-05	1.931743E-03
6.42238	7.962028E-02	9.998349E-06	1.893193E-03
6.42248	8.185061E-02	9.629776E-06	1.856005E-03
6.42258	7.988082E-02	9.276103E-06	1.820037E-03
6.42268	8.079962E-02	8.936069E-06	1.785265E-03
6.42278	7.604456E-02	8.608457E-06	1.751664E-03
6.42288	7.133012E-02	8.291203E-06	1.719111E-03
6.42298	6.246500E-02	7.983466E-06	1.687590E-03
6.42308	5.686797E-02	7.684661E-06	1.657084E-03
6.42318	4.960407E-02	7.393566E-06	1.627484E-03
6.42328	4.586231E-02	7.109963E-06	1.598782E-03
6.42338	4.682792E-02	6.833609E-06	1.570964E-03
6.42348	2.709640E-02	6.563413E-06	1.543937E-03
6.42358	2.674165E-02	6.299153E-06	1.517695E-03
6.42368	3.630743E-02	6.040727E-06	1.492229E-03
6.42378	2.868878E-02	5.787468E-06	1.467457E-03
6.42388	2.414274E-02	5.539655E-06	1.443375E-03
6.42398	2.750532E-02	5.297592E-06	1.419979E-03
6.42408	1.741817E-02	5.060786E-06	1.397194E-03
6.42418	3.202663E-02	4.829319E-06	1.375021E-03
6.42428	2.101420E-02	4.603098E-06	1.353456E-03
6.42439	1.757302E-02	4.381231E-06	1.332433E-03
6.42449	2.326250E-02	4.163409E-06	1.311953E-03
6.42459	2.025260E-02	3.949231E-06	1.292017E-03
6.42469	1.943065E-02	3.737637E-06	1.272563E-03
6.42479	1.822216E-02	3.528298E-06	1.253594E-03
6.42489	3.258569E-02	3.321117E-06	1.235112E-03
6.42499	2.637543E-02	3.115756E-06	1.217061E-03
6.42509	3.221063E-02	2.912924E-06	1.199446E-03
6.42519	2.490875E-02	2.713607E-06	1.182268E-03
6.42529	2.259304E-02	2.518204E-06	1.165479E-03
6.42539	2.425284E-02	2.327380E-06	1.149081E-03
6.42549	2.760188E-02	2.141280E-06	1.133077E-03
6.42559	3.330902E-02	1.959107E-06	1.117424E-03
6.42569	2.471327E-02	1.780632E-06	1.102125E-03
6.42579	2.270079E-02	1.606094E-06	1.087183E-03
6.42589	1.959463E-02	1.435988E-06	1.072558E-03
6.42599	2.126797E-02	1.272019E-06	1.058254E-03
6.42609	2.038302E-02	1.116101E-06	1.044274E-03
6.42619	2.198659E-02	9.693154E-07	1.030582E-03
6.42629	1.832343E-02	8.323923E-07	1.017182E-03
6.42639	1.513837E-02	7.051687E-07	1.004079E-03
6.42649	2.078281E-02	5.866797E-07	9.912364E-04
6.42659	2.922576E-02	4.765955E-07	9.786604E-04
6.42669	1.308997E-02	3.753854E-07	9.663553E-04
6.42679	1.397051E-02	2.842103E-07	9.542887E-04
6.42689	1.729246E-02	2.051384E-07	9.424657E-04
6.42699	1.984163E-02	1.399675E-07	9.308795E-04
6.42709	1.338879E-02	8.957911E-08	9.195345E-04
6.42719	2.217088E-02	5.330478E-08	9.084015E-04
6.42729	1.767429E-02	2.927930E-08	8.974857E-04
6.42739	2.197540E-02	1.860053E-08	8.867917E-04
6.42749	1.866699E-02	1.860053E-08	8.762923E-04
6.42759	1.888926E-02	1.860053E-08	8.659928E-04
6.42769	2.078958E-02	1.860053E-08	8.558977E-04
6.42779	2.184292E-02	1.860053E-08	8.459816E-04
6.42789	2.260658E-02	1.860053E-08	8.362494E-04
6.42799	1.450719E-02	1.860053E-08	8.267054E-04
6.42809	2.279088E-02	1.860053E-08	8.173247E-04
6.42819	2.162713E-02	1.860053E-08	8.081096E-04
6.42829	1.737548E-02	1.860053E-08	7.990583E-04
6.42839	2.175990E-02	1.860053E-08	7.901338E-04
6.42849	1.772375E-02	1.860053E-08	7.813113E-04
6.42859	1.990669E-02	1.860053E-08	7.725358E-04
6.42869	2.859899E-02	1.860053E-08	7.636756E-04
6.42879	1.843795E-02	1.860053E-08	7.545419E-04
6.42889	2.005271E-02	1.860053E-08	7.448226E-04
6.42899	2.128593E-02	1.860053E-08	7.340064E-04
6.42909	1.595385E-02	1.860053E-08	7.213979E-04
6.42919	1.290804E-02	1.860053E-08	7.060803E-04
6.42929	1.083049E-02	1.860053E-08	6.868956E-04
6.42939	1.397051E-02	1.860053E-08	6.626232E-04
6.42949	1.331901E-02	1.860053E-08	6.321283E-04
6.42959	1.868937E-02	1.860053E-08	5.944892E-04
6.42969	1.894107E-02	1.860053E-08	5.494127E-04
6.42979	2.549283E-02	1.860053E-08	4.973920E-04
6.42989	1.670603E-02	1.860053E-08	4.396263E-04
6.42999	1.303610E-02	1.860053E-08	3.782555E-04
6.43009	1.523494E-02	1.860053E-08	3.748704E-04
6.43019	9.262841E-03	1.860053E-08	3.748704E-04
6.43029	1.542600E-02	1.860053E-08	3.748704E-04
6.43040	2.113991E-02	1.860053E-08	3.748704E-04
6.43050	1.214879E-02	1.860053E-08	3.748704E-04
