# field[T]	exp	pyd	dopa
6.398851063	0.03153	4.552521080565067e-05	0.014542809321407479
6.398951063	0.030799999999999998	4.730358577086319e-05	0.01550805683186477
6.399051063	0.02808	4.894109510454408e-05	0.016599465940005314
6.399151063000001	0.029490000000000002	5.0429056550186925e-05	0.01784718627723739
6.3992510629999995	0.034910000000000004	5.17631618304355e-05	0.01929356151794502
6.399351063	0.04652	5.2939035516902715e-05	0.020999680321013563
6.399451063000001	0.05088	5.39479052364177e-05	0.023055344869287425
6.399551063	0.05493	5.477728524575687e-05	0.025593584841227545
6.399651063	0.06835000000000001	5.5417055093426764e-05	0.02881055029749441
6.399751063	0.08422	5.586538676094213e-05	0.032990657241925916
6.399851063	0.08908	5.6128666089586864e-05	0.0385349732739209
6.3999510630000005	0.10688	5.621611938635576e-05	0.04598797437777446
6.400051063	0.12056	5.613588570047952e-05	0.05605439293295565
6.400151063	0.13899	5.589720032413294e-05	0.06959496650462127
6.400251063	0.16491999999999998	5.5515527675288514e-05	0.08758912511118426
6.4003510630000005	0.18819000000000002	5.501373036291516e-05	0.11105579103648595
6.400451063	0.21330000000000002	5.441715251586954e-05	0.14093156035150575
6.400551063	0.24680999999999997	5.374721340532969e-05	0.1779179413486625
6.400651063000001	0.28883000000000003	5.3018497780467805e-05	0.22232311495507742
6.4007510629999995	0.33286	5.2239323867512906e-05	0.27393402860512295
6.400851063	0.36083	5.14126248093118e-05	0.33195637172984455
6.400951063000001	0.43019999999999997	5.053562127382609e-05	0.3950499202403017
6.401051063	0.47909999999999997	4.959951201405166e-05	0.4614656986555967
6.401151063	0.53449	4.8591102575593326e-05	0.5292647658454297
6.401251063	0.5794	4.749765855879071e-05	0.59657456370893
6.401351063	0.63391	4.631479869910706e-05	0.6618258898834558
6.4014510630000006	0.67504	4.505391065743924e-05	0.7239163602180467
6.401551063	0.72849	4.374264115487941e-05	0.7822640219924023
6.401651063	0.76927	4.241492625003498e-05	0.8367419895615483
6.401751063	0.8111700000000001	4.109575956053078e-05	0.8875136147414461
6.4018510630000005	0.8437800000000001	3.979162349195178e-05	0.9348104024751543
6.401951063	0.8823	3.8493051943848635e-05	0.9787069518374225
6.402051063	0.91455	3.71857380738152e-05	1.018947090637434
6.402151063	0.9351499999999999	3.586149143673689e-05	1.05486391574427
6.402251063	0.96379	3.452337516494506e-05	1.0854159780429042
6.402351063	0.98438	3.3184703273349014e-05	1.1093358753176472
6.402451063	0.99526	3.186419724962897e-05	1.125360927039666
6.402551063	1.0	3.0580037869823646e-05	1.1324945246210958
6.402651063	0.996	2.9345437370265487e-05	1.1302373057767219
6.402751062999999	0.99763	2.8167264448335283e-05	1.1187333729538516
6.402851063	0.9922799999999999	2.7047199635115168e-05	1.0987977985476793
6.402951063000001	0.97875	2.598367919662366e-05	1.0718219237044608
6.4030510629999995	0.95224	2.4973458405850598e-05	1.0395832237869673
6.403151063	0.9381999999999999	2.4012762091829757e-05	1.004007458535296
6.403251063	0.91371	2.3098390745739738e-05	0.9669366978951581
6.403351063	0.88819	2.2229096002359704e-05	0.9299474976221567
6.403451063	0.86364	2.1407863615218706e-05	0.8942440330624366
6.403551063	0.83996	2.0646432284606435e-05	0.8606290037303782
6.403651063	0.81534	1.9974171637174832e-05	0.829537544129716
