field[T],exp,pyd,dopa
6.39704,0.01945744,0.000003584839,0.00601413
6.39714,0.02387101,0.000004128155,0.006230085
6.39724,0.02513573,0.000004716088,0.006459167
6.39734,0.01929582,0.000005342455,0.006702551
6.39744,0.01923311,0.000006002662,0.006961528
6.39754,0.02561412,0.000006694759,0.007237632
6.39764,0.0280105,0.000007418704,0.007532515
6.39774,0.02374972,0.000008175546,0.007848047
6.39784,0.02346239,0.000008966331,0.008186463
6.39794,0.02050637,0.000009790031,0.008550217
6.39804,0.01550666,0.0000106422,0.008942134
6.39814,0.0213242,0.00001151459,0.009365613
6.39824,0.02432467,0.00001239564,0.009824488
6.39834,0.02702015,0.00001327287,0.01032326
6.39844,0.02859458,0.00001413539,0.01086743
6.39854,0.02648759,0.00001497444,0.01146342
6.39864,0.03403676,0.00001578339,0.01211908
6.39874,0.03418278,0.00001655632,0.01284398
6.39884,0.03197923,0.00001728741,0.01365039
6.39894,0.03683763,0.00001797042,0.01455377
6.39904,0.0366242,0.00001859996,0.01557451
6.39914,0.03897347,0.00001917265,0.01674065
6.39924,0.03894874,0.00001968664,0.01809113
6.39934,0.04358693,0.00002014022,0.01968203
6.39944,0.05350097,0.00002053025,0.02159629
6.39954,0.06164305,0.00002085201,0.02395623
6.39964,0.07200634,0.00002110153,0.02694233
6.39974,0.08131393,0.00002127793,0.03081794
6.39984,0.08791515,0.00002138339,0.0359544
6.39994,0.1074647,0.00002142138,0.04285792
6.40004,0.123816,0.00002139503,0.05218529
6.40014,0.1465707,0.00002130786,0.06474549
6.40024,0.1614912,0.00002116562,0.08146112
6.40035,0.1786715,0.00002097692,0.1032967
6.40045,0.2238599,0.00002075136,0.1311537
6.40055,0.2530318,0.00002049725,0.1657132
6.40065,0.2807874,0.00002022038,0.2072885
6.40075,0.3210842,0.000019924,0.2557163
6.40085,0.3714316,0.00001960938,0.3102697
6.40095,0.4173778,0.00001927559,0.3697026
6.40105,0.4620846,0.0000189194,0.4323652
6.40115,0.520313,0.00001853579,0.4964342
6.40125,0.5643721,0.0000181199,0.5601188
6.40135,0.6159972,0.00001766994,0.6219067
6.40145,0.6572007,0.0000171899,0.6807429
6.40155,0.7169805,0.00001669014,0.7360481
6.40165,0.7571507,0.0000161836,0.7876817
6.40175,0.8044364,0.00001567989,0.835802
6.40185,0.8463612,0.00001518184,0.8806247
6.40195,0.8747968,0.0000146861,0.9222257
6.40205,0.9065738,0.00001418715,0.9603832
6.40215,0.9391015,0.00001368184,0.9944734
6.40225,0.9622762,0.00001317118,1.023518
6.40235,0.9836964,0.00001266021,1.046317
6.40245,0.992122,0.00001215594,1.061674
6.40255,0.9998999,0.00001166537,1.068631
6.40265,1,0.00001119367,1.066701
6.40275,0.9985781,0.00001074344,1.056006
6.40285,0.9809644,0.00001031542,1.037306
6.40295,0.9594736,0.000009909073,1.011913
6.40305,0.9462376,0.000009523086,0.981505
6.40315,0.922265,0.000009156061,0.947909
6.40325,0.8926077,0.000008806804,0.9128786
6.40335,0.8726477,0.000008474753,0.877906
6.40345,0.8418128,0.000008161067,0.8441411
6.40355,0.8153467,0.000007870203,0.8123487
6.40365,0.7979951,0.000007613367,0.7829469
6.40375,0.7620583,0.000007415508,0.7560645
6.40385,0.7437557,0.00000733403,0.7316426
6.40395,0.7196595,0.000007513253,0.7094979
6.40405,0.6963611,0.00000833394,0.6893927
6.40415,0.6934348,0.00001073915,0.6710763
6.40425,0.6755533,0.00001679964,0.6543125
6.40435,0.6491549,0.00003041743,0.6388913
6.40445,0.647624,0.00005782325,0.6246337
6.40455,0.6321418,0.0001074117,0.6113892
6.40465,0.6237839,0.0001887411,0.599033
6.40475,0.613589,0.0003111169,0.5874613
6.40485,0.5986544,0.0004825163,0.5765874
6.40495,0.6000469,0.0007092316,0.5663381
6.40505,0.5948361,0.0009958326,0.5566515
6.40515,0.5849032,0.001344803,0.5474743
6.40525,0.5806669,0.001755923,0.5387606
6.40535,0.5762274,0.002226305,0.5304702
6.40545,0.5737603,0.002751752,0.5225681
6.40555,0.5641748,0.003328851,0.5150234
6.40565,0.5679902,0.003956468,0.5078088
6.40575,0.5558641,0.004635941,0.5008995
6.40585,0.5531851,0.005370134,0.4942739
6.40595,0.5539711,0.00616228,0.4879131
6.40605,0.5496288,0.007015518,0.481798
6.40615,0.5373731,0.007932167,0.4759133
6.40625,0.5268044,0.008914248,0.4702449
6.40636,0.5422277,0.009964009,0.4647783
6.40646,0.5289534,0.01108228,0.4595021
6.40656,0.5207604,0.01226629,0.4544055
6.40666,0.5115753,0.01350798,0.4494772
6.40676,0.5147754,0.01479491,0.4447085
6.40686,0.5091613,0.01611694,0.4400911
6.40696,0.5012214,0.01747482,0.435616
6.40706,0.4909235,0.01888276,0.4312765
6.40716,0.4947418,0.02036318,0.4270655
6.40726,0.488745,0.02193285,0.4229772
6.40736,0.4850091,0.02359018,0.4190048
6.40746,0.4864045,0.0253099,0.4151431
6.40756,0.4851799,0.02705184,0.4113875
6.40766,0.4777346,0.02877776,0.4077321
6.40776,0.4655614,0.03046453,0.4041729
6.40786,0.4611425,0.03210882,0.4007059
6.40796,0.4650315,0.033721,0.3973265
6.40806,0.4554607,0.03531269,0.3940313
6.40816,0.4653141,0.0368887,0.3908166
6.40826,0.453868,0.03844465,0.3876796
6.40836,0.4482539,0.03997149,0.3846164
6.40846,0.4473707,0.04146051,0.3816244
6.40856,0.4528347,0.04290776,0.378701
6.40866,0.4427134,0.0443145,0.3758432
6.40876,0.4321299,0.0456833,0.3730486
6.40886,0.4431049,0.04701496,0.3703151
6.40896,0.4330661,0.04830693,0.3676399
6.40906,0.4351769,0.04955286,0.3650212
6.40916,0.4337815,0.05074521,0.3624572
6.40926,0.4295157,0.05187841,0.3599454
6.40936,0.4294038,0.05294917,0.3574842
6.40946,0.4234364,0.05395527,0.3550719
6.40956,0.4121287,0.05489231,0.3527071
6.40966,0.4089787,0.05575288,0.3503876
6.40976,0.411537,0.05652727,0.3481122
6.40986,0.3989457,0.05720542,0.3458796
6.40996,0.3991812,0.05777807,0.343688
6.41006,0.4079395,0.05823764,0.3415363
6.41016,0.3922276,0.05857979,0.3394234
6.41026,0.3887184,0.058802,0.3373477
6.41036,0.3834811,0.05889926,0.3353081
6.41046,0.3786737,0.05886253,0.3333038
6.41056,0.3843378,0.05868351,0.3313331
6.41066,0.3794921,0.05836219,0.3293954
6.41076,0.3748819,0.05790982,0.3274894
6.41086,0.3651256,0.05734491,0.3256144
6.41096,0.3716818,0.05668537,0.3237692
6.41106,0.3598795,0.05594201,0.3219529
6.41116,0.3556255,0.05511476,0.320165
6.41126,0.349243,0.05419397,0.3184041
6.41136,0.3509711,0.05316887,0.3166697
6.41146,0.3515805,0.05203732,0.3149612
6.41156,0.3525461,0.05081018,0.3132773
6.41166,0.3436731,0.04950965,0.3116175
6.41176,0.3384122,0.04816383,0.3099811
6.41186,0.3368784,0.04680419,0.3083673
6.41196,0.3321151,0.04546311,0.3067751
6.41206,0.3340258,0.04417072,0.305204
6.41216,0.3275932,0.04294971,0.3036533
6.41226,0.3274136,0.04181354,0.3021221
6.41237,0.3246434,0.04076946,0.3006097
6.41247,0.325241,0.03982089,0.2991157
6.41257,0.3157909,0.03896794,0.2976391
6.41267,0.3189292,0.03820768,0.2961794
6.41277,0.3138568,0.03753438,0.294736
6.41287,0.309588,0.0369409,0.293308
6.41297,0.3161736,0.03642024,0.2918946
6.41307,0.3033734,0.03596537,0.2904952
6.41317,0.3021899,0.03556888,0.2891089
6.41327,0.3022841,0.03522264,0.2877347
6.41337,0.2971204,0.03491838,0.2863718
6.41347,0.3041388,0.03464832,0.2850193
6.41357,0.3019043,0.03440583,0.2836759
6.41367,0.2974972,0.03418591,0.2823407
6.41377,0.3016011,0.03398484,0.2810126
6.41387,0.2940145,0.03379913,0.27969
6.41397,0.2910735,0.03362444,0.2783715
6.41407,0.2848235,0.0334547,0.2770554
6.41417,0.2945916,0.03328224,0.2757393
6.41427,0.2891246,0.03309891,0.2744211
6.41437,0.2824978,0.03289725,0.2730976
6.41447,0.2797069,0.03267097,0.2717657
6.41457,0.2811878,0.03241461,0.2704204
6.41467,0.2793772,0.03212397,0.2690562
6.41477,0.2792712,0.0317973,0.2676652
6.41487,0.2664916,0.0314374,0.2662364
6.41497,0.2694826,0.03105317,0.2647563
6.41507,0.2678958,0.0306561,0.2631993
6.41517,0.2772694,0.03025771,0.2615334
6.41527,0.2617459,0.02986088,0.2597107
6.41537,0.265158,0.02945104,0.257655
6.41547,0.2614633,0.02899501,0.2552637
6.41557,0.2579571,0.02844565,0.2523962
6.41567,0.2579335,0.02775617,0.248858
6.41577,0.256488,0.02690574,0.244416
6.41587,0.2497994,0.02591453,0.2388033
6.41597,0.2484363,0.02483848,0.2317197
6.41607,0.2471851,0.02375381,0.2228983
6.41617,0.2324307,0.02272101,0.212143
6.41627,0.2434493,0.02175374,0.1993411
6.41637,0.2298297,0.02081528,0.1845694
6.41647,0.2214477,0.01983009,0.1680999
6.41657,0.2136447,0.01871473,0.1503404
6.41667,0.1957099,0.01742401,0.1318984
6.41677,0.1792014,0.01597659,0.1134721
6.41687,0.1576326,0.01445064,0.09570964
6.41697,0.119625,0.0129639,0.07923825
6.41707,0.09620972,0.01162378,0.06453589
6.41717,0.07277883,0.01048413,0.05185177
6.41727,0.05072483,0.009536554,0.04129138
6.41737,0.04359606,0.008717242,0.03278515
6.41747,0.03888809,0.007937665,0.02611421
6.41757,0.03418955,0.007128235,0.02101499
6.41767,0.03338526,0.006265943,0.01719292
6.41777,0.04063798,0.005379567,0.01435471
6.41787,0.03186943,0.004537523,0.01225582
6.41797,0.02935824,0.003811344,0.01069512
6.41807,0.0294863,0.003241643,0.009514166
6.41817,0.02808233,0.002826604,0.008601378
6.41827,0.03329989,0.002524905,0.007877564
6.41838,0.03140664,0.002276371,0.007286533
6.41848,0.04204607,0.002028442,0.006792233
6.41858,0.0390453,0.001753627,0.006370269
6.41868,0.04383628,0.001453883,0.006002957
6.41878,0.03970798,0.001154221,0.005679121
6.41888,0.04144874,0.0008859648,0.005390752
6.41898,0.04018638,0.0006709417,0.005131172
6.41908,0.03551227,0.0005153668,0.004896079
6.41918,0.037107,0.0004100495,0.004682088
6.41928,0.03942713,0.0003374723,0.0044859
6.41938,0.04071423,0.0002806629,0.004305417
6.41948,0.03343472,0.0002286443,0.004138886
6.41958,0.04370822,0.0001779413,0.003984366
6.41968,0.03723507,0.0001307828,0.003840684
6.41978,0.04125562,0.00009115039,0.003706822
6.41988,0.0424123,0.00006154856,0.003581521
6.41998,0.04101745,0.00004203147,0.003464071
6.42008,0.04148024,0.0000306207,0.003353839
6.42018,0.03872647,0.0000246131,0.003249954
6.42028,0.04046487,0.00002167957,0.003151965
6.42038,0.04173843,0.00002024393,0.003059459
6.42048,0.04830579,0.00001943259,0.002971805
6.42058,0.0445708,0.00001883978,0.002888703
6.42068,0.0464508,0.00001830376,0.002809877
6.42078,0.05182763,0.00001777071,0.002734851
6.42088,0.04927611,0.00001723146,0.002663422
6.42098,0.05404472,0.00001669133,0.002595399
6.42108,0.05268579,0.00001615654,0.002530412
6.42118,0.05792573,0.00001563203,0.00246832
6.42128,0.05491142,0.00001511844,0.002408991
6.42138,0.05807852,0.0000146118,0.002352128
6.42148,0.05737992,0.00001410907,0.002297634
6.42158,0.07154591,0.00001360864,0.002245414
6.42168,0.07155032,0.00001310978,0.002195228
6.42178,0.08097243,0.0000126159,0.002147006
6.42188,0.07735196,0.00001213247,0.00210068
6.42198,0.07261721,0.00001166416,0.002056052
6.42208,0.0777653,0.00001121584,0.002013072
6.42218,0.0749553,0.00001078974,0.001971691
