experiment,Theoretical_spectrum,PYD,DOPA
6.407751063,0.5082065756496508,0.07966677415746104,0.4285398014921898
6.407851063,0.5088457956611742,0.08398015997206262,0.42486563568911156
6.4079510630000005,0.5094915723728659,0.0882070069254181,0.4212845654474478
6.408051063,0.5101719114739834,0.09237929783399142,0.41779261363999204
6.408151063,0.5108973140714148,0.09651127133947195,0.41438604273194285
6.408251063,0.5116542943166654,0.10059295904365605,0.41106133527300937
6.4083510630000005,0.5124149884542318,0.10459981289044197,0.4078151755637898
6.408451063,0.513152994526054,0.1085085615518704,0.40464443297418357
6.408551063,0.5138544447170967,0.11230829755325589,0.4015461471638409
6.408651063000001,0.5145186462156733,0.11600113102385622,0.3985175151918171
6.4087510629999995,0.5151503578918095,0.11959447758575653,0.395555880306053
6.408851063,0.5157502978266842,0.12309157571088913,0.3926587221157951
6.408951063000001,0.5163095191788959,0.12648587131939706,0.38982364785949886
6.409051063,0.5168097961209778,0.1297614115901326,0.38704838453084517
6.409151063,0.5172292954670512,0.13289852378910683,0.3843307716779443
6.409251063,0.51755010690856,0.13588135218524108,0.3816687547233189
6.409351063,0.5177617806212352,0.13870140194955552,0.3790603786716797
6.409451063000001,0.5178570841311271,0.14135330203134894,0.37650378209977814
6.409551063,0.51782380857292,0.1438266172160195,0.3739971913569005
6.409651063,0.51764098356052,0.14610206862001357,0.37153891494050645
6.409751063,0.5172820027682717,0.14815466473994662,0.3691273380283251
6.409851063,0.5167191239194477,0.14995820677855962,0.3667609171408881
6.409951063,0.515925869512181,0.1514876946106014,0.3644381749015796
6.410051063,0.5148803635857263,0.15272266870011078,0.3621576948856155
6.410151063,0.5135693923026219,0.15365127566583603,0.3599181166367858
6.410251063,0.5119854986981414,0.15426736763199922,0.35771813106614214
6.410351063,0.5101156523381902,0.15455917576835743,0.35555647656983275
6.410451063,0.5079350902517099,0.15450315401894085,0.3534319362327691
6.410551063,0.5054187269256825,0.15407539057554695,0.3513433363501355
6.410651063,0.5025620146633677,0.15327246846001194,0.3492895462033557
6.410751062999999,0.4993908969749256,0.15212141832835097,0.34726947864657465
6.410851063,0.4959523522589969,0.15067026153128082,0.3452820907277161
6.410951063000001,0.492294491294186,0.14896810786974055,0.34332638342444544
6.4110510629999995,0.4884478642728717,0.14704646457714673,0.3414013996957249
6.411151063,0.4844142434203751,0.1449080229905281,0.339506220429847
6.411251063,0.48016887486733206,0.14252891645560015,0.33763995841173194
6.411351063,0.47568008184984234,0.13987833086237764,0.33580175098746473
6.411451063,0.47093661966252065,0.1369458671392031,0.33399075252331756
6.411551063,0.4659628704406743,0.13375674251940967,0.33220612792126464
6.411651063,0.46081348912468334,0.13036644080754256,0.3304470483171408
6.411751063,0.4555598489705752,0.12684715930144996,0.32871268966912526
6.411851063,0.450282330415324,0.12328009609000244,0.32700223432532155
6.411951063,0.4450660940202925,0.11975121905040668,0.3253148749698858
6.412051063,0.43999110241318445,0.11634128268208377,0.3236498197311007
6.4121510630000005,0.4351187890087284,0.11311249217109175,0.32200629683763665
6.412251062999999,0.43048668176795046,0.11010312463045653,0.32038355713749395
6.412351063,0.426114098075127,0.10733322497611285,0.31878087309901415
6.412451063000001,0.4220101137323239,0.10481258015766341,0.31719753357466046
6.4125510629999996,0.4181760581949834,0.10254322367954914,0.3156328345154342
6.412651063,0.4146044325348493,0.10051836574141752,0.31408606679343176
6.412751063,0.41127994044432825,0.09872343736933006,0.3125565030749982
6.412851063,0.408183543851844,0.0971401578205836,0.3110433860312604
6.412951063,0.4052959487407073,0.09575002885333807,0.30954591988736924
6.413051063,0.40259812577141263,0.09453485942233154,0.3080632663490811
6.413151063,0.40007002080077303,0.09347547632647654,0.3065945444742965
6.413251063,0.39768980314657787,0.09255097069545734,0.3051388324511205
6.413351063,0.395434675588855,0.09173950758567305,0.3036951680031819
6.413451063,0.39328278273583117,0.09102023899869462,0.30226254373713657
6.413551063,0.39121521608202914,0.0903753216651302,0.30083989441689896
6.4136510630000005,0.3892171377976807,0.08979106303543334,0.29942607476224736
6.413751062999999,0.3872772670361973,0.08925743867760771,0.2980198283585896
6.413851063,0.38538553536699593,0.08876578562545935,0.2966197497415366
6.413951063000001,0.383529721270095,0.0883054795158922,0.2952242417542028
6.414051063,0.3816928508218755,0.0878613825643379,0.2938314682575376
6.414151063,0.3798531260027571,0.08741382779062504,0.29243929821213205
6.414251063,0.37798653102726243,0.08694129941374708,0.29104523161351536
6.414351063,0.3760700794320158,0.08642378807588992,0.2896462913561259
6.4144510630000005,0.37408317604800784,0.08584431853149953,0.2882388575165083
6.414551063,0.37200680480421733,0.0851883952310235,0.2868184095731938
6.414651063,0.3698230866392377,0.0844439634575345,0.2853791231817032
6.414751063,0.36751778394787826,0.08360454882033581,0.28391323512754246
6.414851063,0.3650849213252023,0.08267488381191343,0.2824100375132889
6.414951063,0.3625290054619068,0.0816747158168082,0.2808542896450986
6.415051063,0.3598597449905183,0.08063599040708133,0.27922375458343696
6.415151063000001,0.35707672303062676,0.07959121515767635,0.2774855078729504
6.4152510629999995,0.35414503709692613,0.07855435041462125,0.27559068668230485
6.415351063,0.35096701530267405,0.0774994815919963,0.2734675337106777
6.415451063000001,0.34736061496047416,0.07634757832166088,0.27101303663881327
6.415551063,0.3430593007183651,0.07497507013053409,0.268084230587831
6.415651063,0.3377437735161832,0.07325250164425436,0.26449127187192883
6.415751063,0.3310993196001937,0.07110384137706766,0.259995478223126
6.415851063,0.32287307096933293,0.06855684955658094,0.254316221412752
6.4159510630000005,0.3129008005585866,0.06575053195564834,0.2471502686029383
6.416051063,0.30109142124277544,0.06288603592128142,0.23820538532149405
6.416151063,0.287386855086581,0.0601402448520814,0.22724661023449963
6.416251063,0.27173272289356565,0.05758358093819835,0.2141491419553673
6.4163510630000005,0.25408953681126395,0.055141999413072684,0.19894753739819127
6.416451063,0.2344915845391762,0.05262294308940813,0.18186864144976808
6.416551063,0.21313535807526202,0.049798511318967356,0.16333684675629467
6.416651063000001,0.190459832352979,0.04651443009073555,0.14394540226224345
6.4167510629999995,0.16717252643120095,0.042777001395735675,0.12439552503546528
6.416851063,0.14418652517213443,0.03877288924704075,0.10541363592509367
6.416951063000001,0.12246903262606759,0.03480580710590083,0.08766322552016677
6.417051063,0.1028476543910285,0.031178229114518844,0.07166942527650966
6.417151063,0.08584681414585144,0.02807608712577065,0.057770727020080785
6.417251063,0.07161394877049507,0.0255091524185689,0.046104796351926165
6.417351063,0.05995390307590654,0.02332728650020849,0.03662661657569805
6.417451063000001,0.05044848931295897,0.021298375532979447,0.029150113779979524
6.4175510629999994,0.042614116082843705,0.01921326404137349,0.023400852041470216
6.417651063,0.03604329087866374,0.01697554731686608,0.01906774356179766
6.417751063,0.030483313922404415,0.01463829888090771,0.015845015041496706
6.417851063,0.025830963318991727,0.01237074378121419,0.013460219537777537
6.417951063,0.022060712175733882,0.01037245242155787,0.011688259754176011
6.418051063,0.019134609836772756,0.008780430555157934,0.010354179281614822
6.418151063,0.01694332007623334,0.007614695179714613,0.009328624896518728
6.418251063,0.015301576761888251,0.006781870296604513,0.008519706465283737
6.418351063,0.013989335562746515,0.006125276296832905,0.00786405926591361
6.418451063,0.012811393271947767,0.005492598389979039,0.007318794881968727
6.418551063,0.011646366158801574,0.004791293777085777,0.006855072381715796
6.418651063,0.010464787105124947,0.004011406856697915,0.006453380248427031
6.418751062999999,0.009311055101191441,0.003210770169452281,0.00610028493173916
6.418851063,0.008260799033502334,0.002474507811343322,0.0057862912221590115
6.418951063000001,0.007375984859117483,0.0018715077325725286,0.005504477126544955
6.4190510629999995,0.006677884458327086,0.0014282479951036001,0.005249636463223486
6.419151063,0.0061450847618762195,0.0011273441805987928,0.005017740581277427
6.419251063,0.005730146110793017,0.0009245503842406342,0.004805595726552383
6.419351063,0.005382340628833597,0.0007717212504582062,0.004610619378375391
6.419451063,0.005065382845006084,0.0006346933480209506,0.004430689496985134
6.419551063,0.004764287182292809,0.0005002477645691073,0.004264039417723702
6.419651063,0.004481394434550349,0.00037221222423583473,0.004109182210314514
6.419751063,0.004226365434741039,0.0002615107094131375,0.003964854725327902
6.419851063,0.0040066724403968875,0.0001766971948831402,0.0038299752455137476
6.419951063,0.0038230396495408394,0.00011942882408672095,0.0037036108254541182
6.420051063,0.003670194880037046,8.524317234691096e-05,0.003584951707690135
6.4201510630000005,0.0035402933971819582,6.700237988070951e-05,0.003473291017301249
6.420251062999999,0.00342606839013838,5.805992719360479e-05,0.003368008462944775
6.420351063,0.0033223120163447277,5.375489257032646e-05,0.0032685571237744014
6.420451063000001,0.003225886541469775,5.1433898090129425e-05,0.003174452643379646
6.420551063,0.003135091560616139,4.982723862469493e-05,0.0030852643219914442
6.420651063,0.003049024252806907,4.841653230809996e-05,0.003000607720498807
6.420751063,0.0029671643614426215,4.702588227722492e-05,0.0029201384791653967
6.420851063,0.0028891634735804723,4.561635344597359e-05,0.002843547120134499
6.420951063,0.002814751987025645,4.4197334412819516e-05,0.0027705546526128255
6.421051063,0.0027436982446612463,4.278940730477607e-05,0.0027009088373564703
6.421151063,0.002675788493883166,4.1407497777637176e-05,0.0026343809961055288
6.421251063,0.002610817981533825,4.005470746089424e-05,0.0025707632740729304
6.421351063,0.0025485906081089815,3.872432700380557e-05,0.002509866281105176
6.421451063,0.0024889233694396565,3.7406318449407476e-05,0.002451517050990249
6.421551063,0.002431650646323716,3.60933770216284e-05,0.0023955572693020876
6.4216510630000005,0.002376625913616706,3.4784184675383145e-05,0.002341841728941323
6.421751062999999,0.002323721423533301,3.348444396826289e-05,0.0022902369795650378
