field[T],exp,pyd,dopa
6.42075,0.04758,0.00004702589,0.002920138
6.42085,0.04824,0.00004561636,0.002843547
6.42095,0.06487,0.00004419734,0.002770554
6.42105,0.06649,0.00004278942,0.002700909
6.42115,0.06658,0.00004140751,0.002634381
6.42125,0.07172,0.00004005472,0.002570763
6.42135,0.07529,0.00003872434,0.002509866
6.42145,0.08409,0.00003740633,0.002451517
6.42155,0.08405,0.00003609339,0.002395557
6.42165,0.09466,0.00003478419,0.002341842
6.42175,0.09933,0.00003348445,0.002290237
6.42185,0.10388,0.00003220622,0.00224062
6.42195,0.10041,0.00003096479,0.002192878
6.42205,0.10174,0.00002977352,0.002146905
6.42215,0.11247,0.00002863932,0.002102606
6.42225,0.10524,0.00002756196,0.002059889
6.42235,0.10731,0.00002653673,0.002018672
6.42245,0.10845,0.00002555784,0.001978877
6.42255,0.1071,0.00002462022,0.001940432
6.42265,0.09642,0.00002371951,0.001903269
6.42275,0.0953,0.00002285163,0.001867326
6.42285,0.08729,0.00002201274,0.001832543
6.42295,0.08207,0.00002119951,0.001798866
6.42305,0.07652,0.00002040942,0.001766243
6.42315,0.06842,0.00001964071,0.001734626
6.42325,0.05709,0.000018892,0.00170397
6.42335,0.0458,0.00001816199,0.001674231
6.42345,0.03975,0.00001744925,0.00164537
6.42355,0.03228,0.00001675238,0.001617348
6.42365,0.02288,0.00001607029,0.001590131
6.42375,0.02281,0.00001540239,0.001563685
6.42385,0.01686,0.00001474865,0.001537977
6.42395,0.02408,0.00001410929,0.001512977
6.42405,0.0174,0.0000134844,0.001488658
6.42415,0.02089,0.00001287369,0.001464993
6.42425,0.01732,0.00001227648,0.001441955
6.42435,0.01669,0.00001169168,0.001419522
6.42445,0.01769,0.00001111799,0.001397669
6.42455,0.01779,0.00001055385,0.001376375
6.42465,0.01892,0.000009997567,0.001355619
6.42475,0.01867,0.000009447561,0.001335382
6.42485,0.01844,0.000008902724,0.001315645
6.42495,0.01378,0.000008362857,0.00129639
6.42505,0.01357,0.000007828914,0.0012776
6.42515,0.01533,0.000007302842,0.001259259
6.42525,0.01035,0.000006786925,0.001241352
6.42535,0.01147,0.000006282845,0.001223863
6.42545,0.01086,0.000005790971,0.001206779
6.42555,0.01955,0.000005310355,0.001190086
6.42565,0.01171,0.000004839594,0.001173772
6.42575,0.0092,0.000004378159,0.001157823
6.42585,0.01091,0.000003927475,0.001142229
6.42595,0.00954,0.000003491089,0.001126978
6.42605,0.00423,0.000003073758,0.001112059
6.42615,0.00507,0.00000267982,0.001097461
6.42625,0.00415,0.000002311691,0.001083176
6.42635,0.00675,0.000001969284,0.001069193
6.42645,0.00434,0.00000165075,0.001055503
6.42655,0.00342,0.000001354207,0.001042098
6.42665,0.00103,0.000001079589,0.001028968
6.42675,-0.00694,0.0000008295951,0.001016107
6.42685,-0.00265,0.0000006091796,0.001003505
6.42695,-0.000420153,0.000000423737,0.0009911565
6.42705,-0.00449,0.0000002768166,0.0009790532
6.42715,-0.00344,0.0000001684315,0.0009671883
6.42725,-0.00439,0.0000000946908,0.0009555553
6.42735,-0.00166,0.0000000488083,0.0009441477
