field[T],exp,pyd,dopa
6.4015,0.67912,0.00003960704,0.7293702
6.4016,0.72392,0.00003843046,0.7840042
6.4017,0.7703,0.00003725013,0.8349236
6.4018,0.81187,0.00003608025,0.8823765
6.4019,0.84938,0.00003491964,0.926564
6.402,0.88306,0.00003375776,0.9674348
6.4021,0.91773,0.0000325845,1.004552
6.4022,0.94132,0.00003139747,1.037071
6.4023,0.96136,0.00003020389,1.063827
6.4024,0.9775,0.00002901799,1.083532
6.4025,0.98274,0.00002785621,1.095027
6.4026,1,0.00002673262,1.097534
6.4027,0.99225,0.00002565623,1.090852
6.4028,0.9853,0.00002463089,1.075447
6.4029,0.97457,0.00002365668,1.052417
6.403,0.96025,0.00002273149,1.023348
6.4031,0.93662,0.00002185219,0.9900892
6.4032,0.9154,0.00002101565,0.9545189
6.4033,0.89158,0.00002021988,0.9183299
6.4034,0.86425,0.00001946562,0.8828884
6.4035,0.84201,0.00001875933,0.8491681
6.4036,0.81362,0.0000181192,0.8177575
6.4037,0.7909,0.00001758722,0.7889175
6.4038,0.77005,0.00001725887,0.7626644
6.4039,0.74604,0.00001736762,0.7388556
6.404,0.73221,0.00001851774,0.7172637
6.4041,0.71566,0.00002223091,0.6976306
6.4042,0.69703,0.0000319741,0.6797029
6.4043,0.68543,0.00005462826,0.6632507
6.4044,0.67441,0.0001018947,0.6480748
6.4045,0.66775,0.0001907128,0.6340074
6.4046,0.66009,0.0003419447,0.6209086
6.4047,0.64972,0.0005775813,0.6086623
6.4048,0.6407,0.0009178252,0.597172
6.4049,0.64053,0.001379393,0.5863564
6.405,0.6394,0.001975048,0.576147
6.4051,0.63831,0.002713161,0.5664851
6.4052,0.63437,0.003596562,0.5573202
6.4053,0.63933,0.004621805,0.5486086
6.4054,0.6394,0.005780691,0.540312
6.4055,0.64242,0.007064249,0.5323967
6.4056,0.64215,0.008466986,0.5248329
6.4057,0.64494,0.009988921,0.5175943
6.4058,0.64296,0.01163481,0.5106573
6.4059,0.64378,0.01341186,0.5040006
6.406,0.64406,0.01532745,0.4976052
6.4061,0.63607,0.01738788,0.4914539
6.4062,0.63369,0.01959844,0.485531
6.4063,0.62581,0.02196404,0.4798222
6.4064,0.62207,0.02448837,0.4743144
6.4065,0.61748,0.02716998,0.4689959
6.4066,0.60758,0.02999676,0.4638556
6.4067,0.60239,0.03294495,0.4588835
6.4068,0.59573,0.03598781,0.4540704
6.4069,0.59127,0.03911262,0.4494077
6.407,0.58716,0.04233495,0.4448876
6.4071,0.58174,0.04569715,0.4405028
6.4072,0.57871,0.04924663,0.4362465
6.4073,0.57139,0.05300405,0.4321125
6.4074,0.56626,0.05694115,0.4280948
6.4075,0.56576,0.06098356,0.424188
6.4076,0.55729,0.06503867,0.4203869
6.4077,0.55697,0.06903186,0.4166867
6.4078,0.55057,0.0729297,0.4130828
6.4079,0.54615,0.07673864,0.4095712
6.408,0.54242,0.08048435,0.4061477
6.4081,0.54494,0.08418763,0.4028086
6.4082,0.53973,0.0878506,0.3995505
6.4083,0.53831,0.09145801,0.39637
6.4084,0.5406,0.09498853,0.3932641
6.4085,0.5371,0.09842679,0.3902297
6.4086,0.53382,0.1017688,0.387264
6.4087,0.54001,0.1050186,0.3843645
6.4088,0.53691,0.1081812,0.3815287
6.4089,0.54193,0.1112551,0.3787541
6.409,0.53853,0.1142303,0.3760385
6.4091,0.53446,0.117091,0.3733797
6.4092,0.53339,0.1198214,0.3707757
6.4093,0.52899,0.1224104,0.3682247
6.4094,0.51893,0.124852,0.3657246
6.4095,0.51709,0.127139,0.3632738
6.4096,0.50685,0.1292584,0.3608706
6.4097,0.49777,0.1311904,0.3585134
6.4098,0.48687,0.1329122,0.3562006
6.4099,0.48048,0.134401,0.3539309
6.41,0.4724,0.1356365,0.3517027
6.4101,0.46465,0.1366041,0.3495148
6.4102,0.45944,0.1372959,0.3473658
6.4103,0.45824,0.1377038,0.3452546
6.4104,0.45095,0.1378122,0.3431799
6.4105,0.44618,0.1376,0.3411405
6.4106,0.44196,0.1370548,0.3391354
6.4107,0.43474,0.1361868,0.3371635
6.4108,0.43124,0.1350294,0.3352237
6.4109,0.42654,0.1336257,0.3333151
6.411,0.42341,0.1320119,0.3314366
6.4111,0.41532,0.1302035,0.3295875
6.4112,0.41293,0.1281914,0.3277668
6.4113,0.4119,0.1259513,0.3259737
6.4114,0.40309,0.1234644,0.3242073
6.4115,0.40372,0.1207372,0.3224668
6.4116,0.39788,0.1178054,0.3207515
6.4117,0.39218,0.1147256,0.3190606
6.4118,0.3918,0.1115662,0.3173932
6.4119,0.38831,0.1084018,0.3157485
6.412,0.38559,0.1053066,0.3141258
6.4121,0.38365,0.1023446,0.3125244
6.4122,0.37992,0.09956096,0.3109434
6.4123,0.37481,0.09698169,0.3093822
6.4124,0.36876,0.09462026,0.30784
