# field intensity 
6391.118991   0.0
6391.219191   -4.500999999999995e-09
6391.319291   -6.493000000000004e-09
6391.419491   -3.637700000000001e-08
6391.5196909999995   8.057000000000004e-09
6391.619791   -1.3045999999999997e-08
6391.719991   -2.114099999999999e-08
6391.820191000001   -1.8867000000000006e-08
6391.920291   -1.0002000000000012e-08
6392.020491   1.5563999999999993e-08
6392.120691   7.972999999999988e-09
6392.220791   1.0414000000000003e-08
6392.320991   8.470000000000075e-10
6392.421190999999   -1.021599999999999e-08
6392.521291   5.2949999999999955e-09
6392.621491   4.798999999999989e-09
6392.721691000001   -4.517000000000013e-09
6392.821791   -5.134999999999999e-09
6392.921991   -4.555000000000003e-09
6393.022191   -6.546000000000011e-09
6393.122291   7.286000000000003e-09
6393.2224909999995   3.776999999999995e-09
6393.322690999999   1.0634999999999989e-08
6393.422791   1.632700000000001e-08
6393.522991   1.2932e-08
6393.623191000001   1.530499999999999e-08
6393.723291   1.3779000000000007e-08
6393.823491   1.6189999999999988e-08
6393.923691   1.6838000000000008e-08
6394.0237910000005   -1.593000000000001e-08
6394.1239909999995   -4.966999999999994e-09
6394.224190999999   6.897000000000012e-09
6394.324291   -6.370999999999998e-09
6394.424491   1.609799999999999e-08
6394.5246910000005   2.2369000000000007e-08
6394.624791   6.683000000000008e-09
6394.724991   3.012899999999999e-08
6394.825191   8.000000000009071e-12
6394.9252910000005   3.7380000000000034e-09
6395.025491   2.2530000000000004e-08
6395.125690999999   2.1477e-08
6395.225791   -2.073700000000001e-08
6395.325991   1.964599999999999e-08
6395.4261910000005   1.796699999999999e-08
6395.526291   1.5717000000000008e-08
6395.626491   3.2425e-08
6395.726691   1.2634000000000006e-08
6395.826791   1.3816999999999997e-08
6395.926991   -9.199999999999844e-11
6396.027191   1.689199999999999e-08
6396.127291   2.3933000000000007e-08
6396.227491   1.0651000000000007e-08
6396.327691   1.8340999999999992e-08
6396.427791   1.2680000000000005e-08
6396.527991   1.2618999999999989e-08
6396.628191   3.3774999999999996e-08
6396.728291   2.7724999999999992e-08
6396.828491   2.902999999999999e-08
6396.928691   1.4755000000000002e-08
6397.028791   2.106500000000001e-08
6397.128991   -7.277999999999994e-09
6397.229191   -1.8317999999999992e-08
6397.329391   3.4454e-08
6397.429491   2.8760000000000054e-09
6397.529691   1.8859999999999998e-08
6397.629891   3.1914000000000004e-08
6397.729991   3.2753e-08
6397.830191   3.329500000000001e-08
6397.930391   3.1326e-08
6398.0304909999995   2.5153999999999988e-08
6398.130691   3.1006000000000006e-08
6398.230891   4.8415999999999975e-08
6398.330991000001   6.339999999999989e-09
6398.431191   3.325699999999999e-08
6398.5313909999995   5.3749000000000014e-08
6398.631491   3.829199999999998e-08
6398.731691   3.1928999999999994e-08
6398.831891   3.0350000000000004e-08
6398.9319909999995   5.860900000000002e-08
6399.032191   1.9904999999999992e-08
6399.132391   4.634099999999998e-08
6399.232491000001   1.6678000000000012e-08
6399.3326910000005   3.640000000000001e-08
6399.4328909999995   2.6894000000000002e-08
6399.532991   3.5088e-08
6399.633191   6.937400000000002e-08
6399.733391   3.311200000000001e-08
6399.833490999999   6.689499999999999e-08
6399.933691   4.258700000000001e-08
6400.033891   4.1206000000000005e-08
6400.133991000001   4.545600000000001e-08
6400.2341910000005   5.274200000000001e-08
6400.334391   2.302600000000001e-08
6400.434491   3.1951999999999994e-08
6400.534691   2.967800000000001e-08
6400.634891   4.5119999999999996e-08
6400.734990999999   4.267900000000001e-08
6400.835191   4.8820999999999984e-08
6400.935391   4.779099999999998e-08
6401.035491000001   3.994800000000001e-08
6401.135681   4.5669999999999985e-08
6401.2358509999995   5.4077000000000015e-08
6401.336021   2.4605e-08
6401.436191   1.1619999999999994e-08
6401.536351000001   5.7700999999999995e-08
6401.636521   7.170099999999999e-08
6401.736691   3.3005e-08
6401.836851   5.574799999999998e-08
6401.937021   3.752899999999999e-08
6402.037191   5.739599999999999e-08
6402.137350999999   3.871900000000002e-08
6402.237521   6.0089e-08
6402.337691   4.758500000000001e-08
6402.437851000001   5.5954e-08
6402.538021   6.018799999999998e-08
6402.638191   5.402399999999998e-08
6402.738361   4.308299999999999e-08
6402.838521   7.424199999999998e-08
6402.938691   6.040200000000001e-08
6403.038861   5.6877000000000014e-08
6403.139021   6.8581e-08
6403.239191   6.079900000000001e-08
6403.339361   7.414999999999999e-08
6403.439521   6.609299999999998e-08
6403.539691   8.108499999999999e-08
6403.639861   8.538099999999999e-08
6403.740030999999   6.554400000000002e-08
6403.840191   6.533100000000002e-08
6403.940361   8.7006e-08
6404.040531000001   9.514600000000002e-08
6404.140691   8.0673e-08
6404.240861   7.9697e-08
6404.341031   6.965600000000002e-08
6404.441191   5.267300000000001e-08
6404.5413610000005   7.2434e-08
6404.641530999999   8.262600000000001e-08
6404.741691   9.178200000000002e-08
6404.841861   9.713e-08
6404.9420310000005   8.997300000000001e-08
6405.042201   1.15616e-07
6405.142361   1.1611199999999997e-07
6405.242531   1.0862699999999998e-07
6405.342701   1.2512999999999998e-07
6405.442861   1.2440499999999998e-07
6405.543031   1.3238499999999998e-07
6405.643201   1.32301e-07
6405.743361   1.4805599999999999e-07
6405.843531   1.81732e-07
6405.943701   2.09389e-07
6406.043861   2.44591e-07
6406.144031   2.76207e-07
6406.2442009999995   2.9862999999999997e-07
6406.344371   3.6503599999999993e-07
6406.444531   4.2057799999999997e-07
6406.544701000001   4.97871e-07
6406.6448709999995   5.48553e-07
6406.745031   6.06911e-07
6406.845201   7.604069999999999e-07
6406.945371   8.594979999999999e-07
6407.045531   9.53778e-07
6407.1457009999995   1.0906579999999999e-06
6407.245871   1.261678e-06
6407.346041   1.417748e-06
6407.446201000001   1.569608e-06
6407.546371   1.7673980000000002e-06
6407.646541   1.917058e-06
6407.746701   2.092418e-06
6407.846871   2.232378e-06
6407.947041   2.435438e-06
6408.047200999999   2.571888e-06
6408.147371   2.732508e-06
6408.247541   2.874918e-06
6408.347701000001   2.971508e-06
6408.447871   3.079448e-06
6408.548041   3.189938e-06
6408.648211   3.268658e-06
6408.748371   3.341418e-06
6408.848541   3.370038e-06
6408.948711   3.396458e-06
6409.048871   3.3967979999999998e-06
6409.149041   3.391968e-06
6409.249211   3.332138e-06
6409.349371   3.259138e-06
6409.449541   3.214178e-06
6409.549711   3.132748e-06
6409.649871   3.032008e-06
6409.750041   2.964208e-06
6409.850211   2.859468e-06
6409.950381000001   2.769568e-06
6410.050541   2.710628e-06
6410.150711   2.5885579999999998e-06
6410.250877   2.526388e-06
6410.351044   2.444538e-06
6410.4512110000005   2.3653979999999998e-06
6410.551378   2.355458e-06
6410.651545   2.294718e-06
6410.751711999999   2.205048e-06
6410.851879   2.199848e-06
6410.952046   2.147258e-06
6411.052213   2.118868e-06
6411.15238   2.084238e-06
6411.252547   2.033508e-06
6411.352714   2.038238e-06
6411.452881   2.020538e-06
6411.553048   1.986798e-06
6411.653215   1.972408e-06
6411.753382   1.957328e-06
6411.853549   1.948948e-06
6411.953716   1.916388e-06
6412.053882   1.929348e-06
6412.1540509999995   1.888158e-06
6412.254221   1.879058e-06
6412.354381   1.881728e-06
6412.454551000001   1.866978e-06
6412.5547209999995   1.8253480000000002e-06
6412.654881   1.7894479999999998e-06
6412.755051   1.841838e-06
6412.855221   1.7967480000000001e-06
6412.955381   1.7689179999999998e-06
6413.0555509999995   1.737718e-06
6413.155721   1.7485880000000002e-06
6413.255881   1.7295179999999998e-06
6413.356051000001   1.702548e-06
6413.4562209999995   1.6675679999999999e-06
6413.556391   1.680538e-06
6413.656551   1.660168e-06
6413.756721   1.647478e-06
6413.856891   1.652218e-06
6413.957050999999   1.648058e-06
6414.057221   1.622768e-06
6414.157391   1.5814179999999999e-06
6414.257551000001   1.566408e-06
6414.357721   1.579618e-06
6414.457891   1.547108e-06
6414.558061   1.580578e-06
6414.658221   1.541698e-06
6414.758391   1.522628e-06
6414.858561   1.519628e-06
6414.958721   1.538188e-06
6415.058891   1.503808e-06
6415.159061   1.467858e-06
6415.259221   1.505138e-06
6415.359391   1.471038e-06
6415.459561   1.4782079999999999e-06
6415.559721   1.473468e-06
6415.659891   1.458978e-06
6415.760061   1.458598e-06
6415.860231000001   1.438328e-06
6415.960391   1.399918e-06
6416.060561   1.389218e-06
6416.160731   1.397908e-06
6416.260891   1.355138e-06
6416.3610610000005   1.355938e-06
6416.461230999999   1.385688e-06
6416.561391   1.332318e-06
6416.661561   1.320398e-06
6416.7617310000005   1.302608e-06
6416.861891   1.2862779999999999e-06
6416.962061   1.305518e-06
6417.062231   1.289058e-06
6417.162401   1.273398e-06
6417.2625610000005   1.240258e-06
6417.362731   1.262528e-06
6417.462901   1.222438e-06
6417.563061   1.207988e-06
6417.663231   1.186308e-06
6417.763401   1.192178e-06
6417.863561   1.194248e-06
6417.963731   1.197528e-06
6418.0639009999995   1.167388e-06
6418.164071   1.149518e-06
6418.264231   1.144308e-06
6418.364401000001   1.128128e-06
6418.4645709999995   1.134618e-06
6418.564731   1.112768e-06
6418.664901   1.112158e-06
6418.765071   1.1027479999999999e-06
6418.865231   1.104778e-06
6418.9654009999995   1.072678e-06
6419.065571   1.083338e-06
6419.165731   1.066108e-06
6419.265901000001   1.051608e-06
6419.3660709999995   1.073978e-06
6419.466241   1.030498e-06
6419.566401   1.026478e-06
6419.666571   1.026798e-06
6419.766741   1.009258e-06
6419.866900999999   1.033098e-06
6419.967071   1.025508e-06
6420.067241   1.0105379999999999e-06
6420.167401000001   1.024478e-06
6420.267571   9.98708e-07
6420.367741   9.88718e-07
6420.467901   9.67488e-07
6420.568071   1.000668e-06
6420.668241   9.82098e-07
6420.768411   9.59588e-07
6420.868571   9.50108e-07
6420.968741   9.55138e-07
6421.068911   9.48988e-07
6421.169091   9.48628e-07
6421.269291   9.052179999999999e-07
6421.369391   9.15378e-07
6421.469591   9.099880000000001e-07
6421.569791   9.41828e-07
6421.669891   8.89098e-07
6421.770091   9.00688e-07
6421.870291   8.88138e-07
6421.970391   8.762279999999999e-07
6422.070591   8.76148e-07
6422.170791   8.71238e-07
6422.270891   8.485179999999999e-07
6422.371091   8.43888e-07
6422.471291   8.39638e-07
6422.5713909999995   7.895199999999999e-07
6422.671591   8.269479999999999e-07
6422.771791   7.80685e-07
6422.871891000001   7.52213e-07
6422.972091   7.25708e-07
6423.0722909999995   6.647869999999999e-07
6423.172391   6.08711e-07
6423.272591   5.35446e-07
6423.372791   4.063419999999999e-07
6423.472890999999   3.26805e-07
6423.573091   2.4721500000000003e-07
6423.673291   1.72302e-07
6423.773391000001   1.48087e-07
6423.8735910000005   1.3209500000000002e-07
6423.973791   1.1613499999999997e-07
6424.073891   1.13403e-07
6424.174091   1.3803899999999998e-07
6424.274291   1.0825400000000001e-07
