# Kurth et al. 2023
#	tail
6388	1.614072
6388.1	0.3159849504
6388.2	0.455346
6388.3	0.414624
6388.4	1.417866
6388.5	0.984732
6388.6	0.895884
6388.7	1.047666
6388.8	0.266364453
6388.9	0.0463775454
6389	-0.1264573584
6389.1	0.496068
6389.2	1.802874
6389.3	0.0842856552
6389.4	1.317912
6389.5	0.377604
6389.6	2.29524
6389.7	1.206852
6389.8	0.677466
6389.9	0.0698574804
6390	0.655254
6390.1	0.62934
6390.2	1.599264
6390.3	0.751506
6390.4	0.773718
6390.5	0.955116
6390.6	2.102736
6390.7	1.851
6390.8	1.899126
6390.9	0.596022
6391	1.854702
6391.1	1.325316
6391.2	2.454426
6391.3	1.762152
6391.4	1.510416
6391.5	1.514118
6391.6	1.762152
6391.7	0.7404
6391.8	1.83249
6391.9	3.379926
6392	2.328558
6392.1	1.895424
6392.2	2.85054
6392.3	1.614072
6392.4	1.44378
6392.5	2.724672
6392.6	1.765854
6392.7	2.154564
6392.8	1.876914
6392.9	2.791308
6393	3.12819
6393.1	2.347068
6393.2	1.754748
6393.3	3.083766
6393.4	2.12865
6393.5	1.699218
6393.6	2.587698
6393.7	1.069878
6393.8	2.543274
6393.9	2.569188
6394	2.621016
6394.1	3.457668
6394.2	1.75845
6394.3	3.117084
6394.4	2.287836
6394.5	1.73994
6394.6	3.150402
6394.7	3.231846
6394.8	3.03564
6394.9	2.632122
6395	3.5169
6395.1	1.59186
6395.2	1.540032
6395.3	2.291538
6395.4	1.469694
6395.5	2.306346
6395.6	2.550678
6395.7	2.969004
6395.8	1.280892
6395.9	1.68441
6396	2.117544
6396.1	2.521062
6396.2	2.2212
6396.3	3.27627
6396.4	3.339204
6396.5	3.528006
6396.6	3.587238
6396.7	3.180018
6396.8	1.791768
6396.9	2.66544
6397	3.339204
6397.1	2.957898
6397.2	3.668682
6397.3	4.416486
6397.4	3.502092
6397.5	4.805196
6397.6	3.20223
6397.7	3.913014
6397.8	3.05415
6397.9	3.383628
6398	3.513198
6398.1	5.1828
6398.2	4.301724
6398.3	4.472016
6398.4	6.611772
6398.5	6.537732
6398.6	6.841296
6398.7	6.086088
6398.8	9.480822
6398.9	9.69924
6399	10.058334
6399.1	12.201792
6399.2	13.016232
6399.3	18.01023
6399.4	19.801998
6399.5	23.215242
6399.6	29.02368
6399.7	31.515126
6399.8	38.171322
6399.9	44.57208
6400	50.521194
6400.1	60.50919
6400.2	70.771134
6400.3	81.414384
6400.4	95.578236
6400.5	110.341812
6400.6	125.308998
6400.7	142.538106
6400.8	160.422468
6400.9	177.892206
6401	197.579442
6401.1	215.167644
6401.2	233.35557
6401.3	251.410224
6401.4	267.995184
6401.5	285.16506
6401.6	300.554274
6401.7	314.440476
6401.8	326.908812
6401.9	339.743646
6402	348.476664
6402.1	355.895472
