# Kurth et al. 2023
#	men
6388	-0.2114740832
6388.1	-0.1225904715
6388.2	-0.1219978343
6388.3	-0.3248894083
6388.4	-0.726352
6388.5	-2.818741
6388.6	-2.137786
6388.7	-1.853023
6388.8	-2.942551
6388.9	-3.367632
6389	-3.062234
6389.1	-3.132393
6389.2	-3.916523
6389.3	-2.240961
6389.4	-2.080008
6389.5	-0.817146
6389.6	-3.520331
6389.7	-2.401914
6389.8	-2.133659
6389.9	1.770483
6390	-1.564133
6390.1	-3.305727
6390.2	-3.871126
6390.3	-0.3326824224
6390.4	0.586034
6390.5	0.429208
6390.6	0.2154071142
6390.7	-1.304132
6390.8	-0.158262196
6390.9	0.1006851809
6391	0.850162
6391.1	-1.221592
6391.2	-1.068893
6391.3	-0.759368
6391.4	0.474605
6391.5	-1.436196
6391.6	-1.469212
6391.7	-0.1248116229
6391.8	1.448577
6391.9	-1.056512
6392	-1.634292
6392.1	-1.394926
6392.2	0.833654
6392.3	-0.0632161479
6392.4	1.060639
6392.5	0.1570967312
6392.6	1.605403
6392.7	1.03175
6392.8	0.0593528632
6392.9	-1.27937
6393	0.895559
6393.1	1.328894
6393.2	0.548891
6393.3	0.3775280552
6393.4	2.401914
6393.5	1.147306
6393.6	0.2477793022
6393.7	-0.458097
6393.8	2.368898
6393.9	2.987948
6394	3.763824
6394.1	-0.1819528268
6394.2	-0.2992050238
6394.3	-1.626038
6394.4	1.242227
6394.5	0.755241
6394.6	0.924448
6394.7	0.462224
6394.8	1.923182
6394.9	4.234302
6395	4.259064
6395.1	4.754304
6395.2	3.982555
6395.3	3.417156
6395.4	4.279699
6395.5	4.655256
6395.6	3.194298
6395.7	0.581907
6395.8	1.378418
6395.9	2.195564
6396	1.287624
6396.1	0.02756361395
6396.2	-2.0635
6396.3	-1.489847
6396.4	-1.126671
6396.5	1.349529
6396.6	0.3016387157
6396.7	-0.2497532463
6396.8	0.738733
6396.9	2.422549
6397	1.506355
6397.1	-0.1404867943
6397.2	0.685082
6397.3	1.642546
6397.4	1.200957
6397.5	1.551752
6397.6	-0.416827
6397.7	-1.828261
6397.8	0.2332997227
6397.9	1.638419
6398	1.436196
6398.1	-0.957464
6398.2	0.1568462223
6398.3	-0.437462
6398.4	1.576514
6398.5	1.919055
6398.6	2.389533
6398.7	3.536839
6398.8	4.023825
6398.9	3.916523
6399	3.974301
6399.1	5.431132
6399.2	6.301929
6399.3	6.021293
6399.4	5.261925
6399.5	5.505418
6399.6	8.472731
6399.7	13.181638
6399.8	14.167991
6399.9	14.378468
6400	14.019419
6400.1	16.483238
6400.2	16.454349
6400.3	18.319753
6400.4	22.322943
6400.5	29.326462
6400.6	35.541724
6400.7	39.858566
6400.8	42.17794
6400.9	48.083677
6401	57.856413
6401.1	68.528835
6401.2	73.312028
6401.3	83.972069
6401.4	104.095321
6401.5	125.596991
6401.6	142.620866
6401.7	160.804428
6401.8	179.933073
6401.9	198.735685
6402	219.647194
6402.1	241.128229
6402.2	261.507355
6402.3	281.775052
6402.4	300.874808
6402.5	319.545356
6402.6	336.688914
6402.7	353.097866
6402.8	364.360449
6402.9	376.213193
6403	387.537681
6403.1	398.29677
6403.2	404.602826
6403.3	408.989827
6403.4	410.364118
6403.5	412.7
6403.6	412.324443
6403.7	407.380297
6403.8	398.849788
6403.9	392.824368
6404	383.757349
6404.1	373.679215
6404.2	363.539176
6404.3	355.359462
6404.4	346.040696
6404.5	339.243527
6404.6	331.377465
6404.7	324.076802
6404.8	315.463753
6404.9	307.754517
6405	303.260214
6405.1	300.462108
6405.2	296.867491
6405.3	293.008746
6405.4	290.771912
6405.5	288.956032
6405.6	286.091894
6405.7	285.344907
6405.8	286.389038
6405.9	288.489681
6406	287.003961
6406.1	285.939195
6406.2	288.328728
6406.3	289.451272
6406.4	288.691904
6406.5	286.781103
6406.6	288.097616
6406.7	289.092223
6406.8	290.024925
6406.9	288.584602
6407	287.61063
6407.1	287.123644
6407.2	286.034116
6407.3	284.028394
6407.4	283.190613
6407.5	281.279812
6407.6	276.868049
6407.7	275.163598
6407.8	275.720743
6407.9	276.665826
6408	272.798827
6408.1	269.909927
6408.2	267.619442
6408.3	268.292143
6408.4	265.638482
6408.5	263.154028
6408.6	261.973706
6408.7	262.014976
6408.8	260.120683
6408.9	259.113695
6409	258.412105
6409.1	258.077818
6409.2	255.874
6409.3	255.729555
6409.4	254.912409
6409.5	254.904155
6409.6	255.783206
6409.7	258.795916
6409.8	257.739404
6409.9	254.132406
6410	253.476213
6410.1	253.983834
6410.2	249.151117
6410.3	246.311741
6410.4	245.837136
6410.5	244.173955
6410.6	241.466643
6410.7	237.929804
6410.8	234.112329
6410.9	229.399295
6411	229.783106
6411.1	227.670082
6411.2	226.357696
6411.3	224.364355
6411.4	222.494824
6411.5	219.931957
6411.6	220.196085
6411.7	219.420209
6411.8	217.934489
6411.9	215.218923
6412	211.966847
6412.1	208.508421
6412.2	209.98176
6412.3	210.860811
6412.4	209.07382
6412.5	204.385548
6412.6	204.600152
6412.7	205.376028
6412.8	205.586505
6412.9	204.022372
6413	202.544906
6413.1	198.966797
6413.2	196.416311
6413.3	194.621066
6413.4	193.469633
6413.5	189.355014
6413.6	189.251839
6413.7	190.229938
6413.8	191.831214
6413.9	187.741357
6414	183.205784
6414.1	182.24832
6414.2	184.720393
6414.3	186.206113
6414.4	183.659754
6414.5	180.3499
6414.6	179.961962
6414.7	179.994978
6414.8	179.706088
6414.9	178.385448
6415	178.711481
6415.1	175.690517
6415.2	173.255587
6415.3	170.98161
6415.4	170.366687
6415.5	166.330481
6415.6	163.416819
6415.7	160.346331
6415.8	158.963786
6415.9	154.824405
6416	152.550428
6416.1	150.6355
6416.2	146.083419
6416.3	142.686898
6416.4	140.000221
6416.5	140.293238
6416.6	134.523692
6416.7	131.449077
6416.8	129.472244
6416.9	128.003032
6417	124.074128
6417.1	118.812203
6417.2	113.839168
6417.3	108.354385
6417.4	103.067698
6417.5	95.3337
6417.6	81.859045
6417.7	70.303445
6417.8	58.182446
6417.9	47.109705
6418	37.06046
6418.1	32.698221
6418.2	28.715666
6418.3	25.389304
6418.4	23.251518
6418.5	22.694373
6418.6	21.010557
6418.7	19.376265
6418.8	18.724199
6418.9	19.838489
6419	19.788965
6419.1	20.053093
6419.2	20.556587
6419.3	21.208653
6419.4	18.047371
6419.5	18.121657
6419.6	17.935942
6419.7	20.176903
6419.8	19.64452
6419.9	19.343249
6420	16.928954
6420.1	15.406091
6420.2	14.89847
6420.3	16.508
6420.4	18.649913
6420.5	19.838489
6420.6	19.227693
6420.7	18.043244
6420.8	17.783243
6420.9	16.875303
6421	16.924827
6421.1	18.53023
6421.2	22.075323
6421.3	22.512785
6421.4	22.455007
6421.5	23.85406
6421.6	26.0001
6421.7	27.948044
6421.8	28.534078
6421.9	28.674396
6422	32.289648
6422.1	35.682042
6422.2	38.616339
6422.3	39.057928
6422.4	41.579525
6422.5	44.121757
6422.6	48.587171
6422.7	49.119554
6422.8	49.284634
6422.9	51.471944
6423	54.715766
6423.1	53.539571
6423.2	51.364642
6423.3	49.829398
6423.4	49.56527
6423.5	47.881454
6423.6	44.848109
6423.7	41.18746
6423.8	36.705538
6423.9	30.820436
6424	25.921687
6424.1	22.281673
6424.2	20.75881
6424.3	16.974351
6424.4	13.581957
6424.5	9.219718
6424.6	8.485112
6424.7	7.22225
6424.8	5.670498
6424.9	4.151762
6425	3.227314
6425.1	2.604137
6425.2	1.023496
6425.3	1.48572
6425.4	1.795245
6425.5	2.959059
6425.6	3.318108
6425.7	3.602871
6425.8	1.758102
6425.9	1.605403
6426	4.78732
6426.1	7.663839
6426.2	5.142242
6426.3	2.373025
6426.4	3.42541
6426.5	6.186373
6426.6	5.806689
6426.7	4.089857
6426.8	4.572716
6426.9	4.692399
6427	2.707312
6427.1	1.828261
6427.2	1.250481
6427.3	1.312386
6427.4	1.704451
6427.5	2.707312
6427.6	1.85715
6427.7	2.348263
6427.8	3.743189
6427.9	1.877785
6428	-2.451438
